pdb_id,deposit_date
1fwv,2000-09-24T00:00:00.000+00:00
1fyr,2000-10-03T00:00:00.000+00:00
1fzj,2000-10-03T00:00:00.000+00:00
1fzk,2000-10-03T00:00:00.000+00:00
1fzm,2000-10-03T00:00:00.000+00:00
1fzo,2000-10-03T00:00:00.000+00:00
1fzq,2000-10-04T00:00:00.000+00:00
1g05,2000-10-05T00:00:00.000+00:00
1g1d,2000-10-11T00:00:00.000+00:00
1g1e,2000-10-11T00:00:00.000+00:00
1g27,2000-10-17T00:00:00.000+00:00
1g2a,2000-10-18T00:00:00.000+00:00
1g2l,2000-10-20T00:00:00.000+00:00
1g2m,2000-10-20T00:00:00.000+00:00
1g2o,2000-10-20T00:00:00.000+00:00
1g30,2000-10-23T00:00:00.000+00:00
1g32,2000-10-23T00:00:00.000+00:00
1g35,2000-10-23T00:00:00.000+00:00
1g36,2000-10-23T00:00:00.000+00:00
1g37,2000-10-23T00:00:00.000+00:00
1g3b,2000-10-23T00:00:00.000+00:00
1g3c,2000-10-23T00:00:00.000+00:00
1g3d,2000-10-23T00:00:00.000+00:00
1g3e,2000-10-23T00:00:00.000+00:00
1g3f,2000-10-24T00:00:00.000+00:00
1g3m,2000-10-24T00:00:00.000+00:00
1g45,2000-10-26T00:00:00.000+00:00
1g46,2000-10-26T00:00:00.000+00:00
1g48,2000-10-26T00:00:00.000+00:00
1g49,2000-10-26T00:00:00.000+00:00
1g4j,2000-10-27T00:00:00.000+00:00
1g4k,2000-10-27T00:00:00.000+00:00
1g4o,2000-10-27T00:00:00.000+00:00
1g50,2000-10-30T00:00:00.000+00:00
1g52,2000-10-30T00:00:00.000+00:00
1g53,2000-10-30T00:00:00.000+00:00
1g54,2000-10-30T00:00:00.000+00:00
1g5f,2000-11-01T00:00:00.000+00:00
1g5s,2000-11-02T00:00:00.000+00:00
1g6g,2000-11-06T00:00:00.000+00:00
1g6r,2000-11-07T00:00:00.000+00:00
1g6s,2000-11-07T00:00:00.000+00:00
1g74,2000-11-08T00:00:00.000+00:00
1g7f,2000-11-10T00:00:00.000+00:00
1g7g,2000-11-10T00:00:00.000+00:00
1g7p,2000-11-13T00:00:00.000+00:00
1g7q,2000-11-13T00:00:00.000+00:00
1g7v,2000-11-14T00:00:00.000+00:00
1g85,2000-11-16T00:00:00.000+00:00
1g98,2000-11-22T00:00:00.000+00:00
1g9a,2000-11-22T00:00:00.000+00:00
1g9b,2000-11-22T00:00:00.000+00:00
1g9c,2000-11-22T00:00:00.000+00:00
1g9d,2000-11-22T00:00:00.000+00:00
1g9r,2000-11-27T00:00:00.000+00:00
1g9s,2000-11-27T00:00:00.000+00:00
1g9t,2000-11-28T00:00:00.000+00:00
1ga8,2000-11-29T00:00:00.000+00:00
1ga9,2000-11-29T00:00:00.000+00:00
1gaf,1996-02-06T00:00:00.000+00:00
1gag,2000-11-29T00:00:00.000+00:00
1gah,1996-03-06T00:00:00.000+00:00
1gai,1996-03-06T00:00:00.000+00:00
1gar,1994-12-08T00:00:00.000+00:00
1gbq,1996-12-23T00:00:00.000+00:00
1gbt,1991-09-17T00:00:00.000+00:00
1gca,1993-05-13T00:00:00.000+00:00
1gcz,2000-08-24T00:00:00.000+00:00
1gfw,2000-06-16T00:00:00.000+00:00
1gfy,2000-06-26T00:00:00.000+00:00
1gfz,2000-06-29T00:00:00.000+00:00
1ggd,2000-08-14T00:00:00.000+00:00
1ggn,2000-08-29T00:00:00.000+00:00
1ghv,2001-01-22T00:00:00.000+00:00
1ghw,2001-01-22T00:00:00.000+00:00
1ghy,2001-01-22T00:00:00.000+00:00
1ghz,2001-01-22T00:00:00.000+00:00
1gi1,2001-01-22T00:00:00.000+00:00
1gi4,2001-01-22T00:00:00.000+00:00
1gi6,2001-01-22T00:00:00.000+00:00
1gi7,2001-01-22T00:00:00.000+00:00
1gi8,2001-01-22T00:00:00.000+00:00
1gi9,2001-01-22T00:00:00.000+00:00
1gj4,2001-04-27T00:00:00.000+00:00
1gj5,2001-04-27T00:00:00.000+00:00
1gj6,2001-04-27T00:00:00.000+00:00
1gj7,2001-04-27T00:00:00.000+00:00
1gj8,2001-04-27T00:00:00.000+00:00
1gja,2001-04-27T00:00:00.000+00:00
1gjb,2001-04-27T00:00:00.000+00:00
1gjc,2001-04-27T00:00:00.000+00:00
1gjd,2001-05-03T00:00:00.000+00:00
1gmy,2001-09-25T00:00:00.000+00:00
1gni,2001-10-05T00:00:00.000+00:00
1gnj,2001-10-05T00:00:00.000+00:00
1gnm,1996-05-04T00:00:00.000+00:00
1gnn,1996-05-04T00:00:00.000+00:00
1gno,1996-05-04T00:00:00.000+00:00
1gny,2001-10-10T00:00:00.000+00:00
1gpy,1993-03-31T00:00:00.000+00:00
1gqs,2001-12-04T00:00:00.000+00:00
1grp,1995-10-12T00:00:00.000+00:00
1gsf,1995-06-09T00:00:00.000+00:00
1gsz,2002-01-09T00:00:00.000+00:00
1gt1,2002-01-10T00:00:00.000+00:00
1gt3,2002-01-10T00:00:00.000+00:00
1gt4,2002-01-10T00:00:00.000+00:00
1gt5,2002-01-10T00:00:00.000+00:00
1gu1,2002-01-22T00:00:00.000+00:00
1gu3,2002-01-22T00:00:00.000+00:00
1gui,2002-01-27T00:00:00.000+00:00
1guw,2002-02-01T00:00:00.000+00:00
1gux,1997-11-15T00:00:00.000+00:00
1gvk,2002-02-14T00:00:00.000+00:00
1gvu,2002-02-27T00:00:00.000+00:00
1gvx,2002-02-27T00:00:00.000+00:00
1gwm,2002-03-19T00:00:00.000+00:00
1gwq,2002-03-22T00:00:00.000+00:00
1gwr,2002-03-22T00:00:00.000+00:00
1gwv,2002-03-26T00:00:00.000+00:00
1gww,2002-03-26T00:00:00.000+00:00
1gx0,2002-03-26T00:00:00.000+00:00
1gx4,2002-03-27T00:00:00.000+00:00
1gx8,2002-03-29T00:00:00.000+00:00
1gym,1996-05-02T00:00:00.000+00:00
1gyx,2002-04-30T00:00:00.000+00:00
1gyy,2002-04-30T00:00:00.000+00:00
1gz3,2002-05-14T00:00:00.000+00:00
1gz4,2002-05-15T00:00:00.000+00:00
1gz9,2002-05-17T00:00:00.000+00:00
1gzc,2002-05-17T00:00:00.000+00:00
1gzg,2002-05-21T00:00:00.000+00:00
1gzv,2002-06-06T00:00:00.000+00:00
1h00,2002-06-10T00:00:00.000+00:00
1h01,2002-06-10T00:00:00.000+00:00
1h08,2002-06-11T00:00:00.000+00:00
1h0a,2002-06-12T00:00:00.000+00:00
1h0r,2002-06-27T00:00:00.000+00:00
1h0w,2002-06-27T00:00:00.000+00:00
1h1b,2002-07-05T00:00:00.000+00:00
1h1d,2002-07-12T00:00:00.000+00:00
1h1h,2002-07-15T00:00:00.000+00:00
1h1p,2002-07-21T00:00:00.000+00:00
1h1q,2002-07-21T00:00:00.000+00:00
1h1r,2002-07-21T00:00:00.000+00:00
1h1s,2002-07-21T00:00:00.000+00:00
1h24,2002-07-31T00:00:00.000+00:00
1h25,2002-07-31T00:00:00.000+00:00
1h26,2002-07-31T00:00:00.000+00:00
1h27,2002-07-31T00:00:00.000+00:00
1h28,2002-07-31T00:00:00.000+00:00
1h2k,2002-08-12T00:00:00.000+00:00
1h2t,2002-08-16T00:00:00.000+00:00
1h2u,2002-08-16T00:00:00.000+00:00
1h35,2002-08-24T00:00:00.000+00:00
1h36,2002-08-24T00:00:00.000+00:00
1h37,2002-08-24T00:00:00.000+00:00
1h39,2002-08-24T00:00:00.000+00:00
1h3a,2002-08-24T00:00:00.000+00:00
1h3b,2002-08-25T00:00:00.000+00:00
1h3c,2002-08-25T00:00:00.000+00:00
1h3h,2002-09-03T00:00:00.000+00:00
1h46,2002-10-03T00:00:00.000+00:00
1h4n,1997-05-29T00:00:00.000+00:00
1h4w,2001-05-15T00:00:00.000+00:00
1h5u,2001-05-25T00:00:00.000+00:00
1h5v,2001-05-28T00:00:00.000+00:00
1h60,2001-06-04T00:00:00.000+00:00
1h61,2001-06-04T00:00:00.000+00:00
1h62,2001-06-04T00:00:00.000+00:00
1h6e,2001-06-12T00:00:00.000+00:00
1h6h,2001-06-15T00:00:00.000+00:00
1h79,2001-07-04T00:00:00.000+00:00
1h7a,2001-07-04T00:00:00.000+00:00
1h8l,2001-02-09T00:00:00.000+00:00
1h8s,2001-02-15T00:00:00.000+00:00
1h8y,2001-02-17T00:00:00.000+00:00
1h9l,2001-03-13T00:00:00.000+00:00
1h9z,2001-03-23T00:00:00.000+00:00
1ha2,2001-03-23T00:00:00.000+00:00
1haa,2001-04-05T00:00:00.000+00:00
1hbj,2001-04-16T00:00:00.000+00:00
1hbv,1995-03-29T00:00:00.000+00:00
1hc9,2001-05-02T00:00:00.000+00:00
1hdq,2000-11-17T00:00:00.000+00:00
1hdt,1994-07-25T00:00:00.000+00:00
1hee,2000-11-22T00:00:00.000+00:00
1hef,1992-09-21T00:00:00.000+00:00
1heg,1992-09-21T00:00:00.000+00:00
1hge,1991-11-01T00:00:00.000+00:00
1hgi,1991-11-01T00:00:00.000+00:00
1hgj,1991-11-01T00:00:00.000+00:00
1hgt,1991-06-03T00:00:00.000+00:00
1hi3,2001-01-02T00:00:00.000+00:00
1hi4,2001-01-02T00:00:00.000+00:00
1hi5,2001-01-02T00:00:00.000+00:00
1hih,1995-03-31T00:00:00.000+00:00
1hii,1995-03-31T00:00:00.000+00:00
1him,1992-07-08T00:00:00.000+00:00
1hiv,1992-02-12T00:00:00.000+00:00
1hiy,2001-01-05T00:00:00.000+00:00
1hk1,2003-03-05T00:00:00.000+00:00
1hk2,2003-03-05T00:00:00.000+00:00
1hk3,2003-03-05T00:00:00.000+00:00
1hk4,2003-03-05T00:00:00.000+00:00
1hk5,2003-03-05T00:00:00.000+00:00
1hkj,2003-03-10T00:00:00.000+00:00
1hkk,2003-03-10T00:00:00.000+00:00
1hkm,2003-03-10T00:00:00.000+00:00
1hlf,2000-12-01T00:00:00.000+00:00
1hlk,2000-12-01T00:00:00.000+00:00
1hmr,1994-01-02T00:00:00.000+00:00
1hms,1994-01-02T00:00:00.000+00:00
1hmt,1994-01-02T00:00:00.000+00:00
1hn2,2000-12-05T00:00:00.000+00:00
1hn4,2000-12-06T00:00:00.000+00:00
1hos,1993-04-06T00:00:00.000+00:00
1hp0,2000-12-12T00:00:00.000+00:00
1hp5,2000-12-12T00:00:00.000+00:00
1hpo,1996-12-10T00:00:00.000+00:00
1hps,1994-05-24T00:00:00.000+00:00
1hpv,1994-11-18T00:00:00.000+00:00
1hpx,1995-05-18T00:00:00.000+00:00
1hq5,2000-12-14T00:00:00.000+00:00
1hqf,2000-12-16T00:00:00.000+00:00
1hqg,2000-12-16T00:00:00.000+00:00
1hqh,2000-12-16T00:00:00.000+00:00
1hrn,1995-03-31T00:00:00.000+00:00
1hs6,2000-12-24T00:00:00.000+00:00
1hsg,1995-03-31T00:00:00.000+00:00
1hsh,1995-03-31T00:00:00.000+00:00
1hsl,1994-01-03T00:00:00.000+00:00
1hte,1994-04-29T00:00:00.000+00:00
1htf,1994-04-29T00:00:00.000+00:00
1htg,1994-04-29T00:00:00.000+00:00
1hti,1994-10-12T00:00:00.000+00:00
1hty,2001-01-02T00:00:00.000+00:00
1hvh,1997-12-13T00:00:00.000+00:00
1hvi,1994-01-26T00:00:00.000+00:00
1hvj,1994-01-26T00:00:00.000+00:00
1hvk,1994-01-26T00:00:00.000+00:00
1hvl,1994-01-26T00:00:00.000+00:00
1hvr,1994-02-14T00:00:00.000+00:00
1hvs,1994-11-17T00:00:00.000+00:00
1hvy,2001-01-08T00:00:00.000+00:00
1hwr,1998-03-20T00:00:00.000+00:00
1hww,2001-01-10T00:00:00.000+00:00
1hxb,1996-09-13T00:00:00.000+00:00
1hxk,2001-01-16T00:00:00.000+00:00
1hxw,1997-01-24T00:00:00.000+00:00
1hy7,2001-01-18T00:00:00.000+00:00
1hyo,2001-01-21T00:00:00.000+00:00
1hyv,2001-01-22T00:00:00.000+00:00
1hyz,2001-01-22T00:00:00.000+00:00
1i00,2001-01-27T00:00:00.000+00:00
1i1e,2001-02-01T00:00:00.000+00:00
1i2s,2001-02-12T00:00:00.000+00:00
1i32,2001-02-12T00:00:00.000+00:00
1i33,2001-02-12T00:00:00.000+00:00
1i37,2001-02-13T00:00:00.000+00:00
1i3z,2001-02-19T00:00:00.000+00:00
1i41,2001-02-19T00:00:00.000+00:00
1i43,2001-02-19T00:00:00.000+00:00
1i48,2001-02-20T00:00:00.000+00:00
1i5d,2001-02-26T00:00:00.000+00:00
1i5h,2001-02-27T00:00:00.000+00:00
1i5r,2001-02-28T00:00:00.000+00:00
1i6v,2001-03-05T00:00:00.000+00:00
1i72,2001-03-07T00:00:00.000+00:00
1i7c,2001-03-08T00:00:00.000+00:00
1i7g,2001-03-09T00:00:00.000+00:00
1i7i,2001-03-09T00:00:00.000+00:00
1i7m,2001-03-09T00:00:00.000+00:00
1i7z,2001-03-12T00:00:00.000+00:00
1i80,2001-03-12T00:00:00.000+00:00
1i8h,2001-03-14T00:00:00.000+00:00
1i8i,2001-03-14T00:00:00.000+00:00
1i8j,2001-03-14T00:00:00.000+00:00
1i8z,2001-03-16T00:00:00.000+00:00
1i90,2001-03-16T00:00:00.000+00:00
1i91,2001-03-16T00:00:00.000+00:00
1i9l,2001-03-20T00:00:00.000+00:00
1i9m,2001-03-20T00:00:00.000+00:00
1i9n,2001-03-20T00:00:00.000+00:00
1i9o,2001-03-20T00:00:00.000+00:00
1i9p,2001-03-20T00:00:00.000+00:00
1i9q,2001-03-20T00:00:00.000+00:00
1iau,2001-03-23T00:00:00.000+00:00
1ibc,1997-02-12T00:00:00.000+00:00
1ibg,1994-10-25T00:00:00.000+00:00
1icj,1998-03-12T00:00:00.000+00:00
1ida,1994-10-19T00:00:00.000+00:00
1idb,1994-10-19T00:00:00.000+00:00
1idg,2001-04-04T00:00:00.000+00:00
1ie9,2001-04-09T00:00:00.000+00:00
1iem,2001-04-10T00:00:00.000+00:00
1iep,2001-04-10T00:00:00.000+00:00
1iew,2001-04-11T00:00:00.000+00:00
1if7,2001-04-12T00:00:00.000+00:00
1if8,2001-04-12T00:00:00.000+00:00
1igb,1996-02-27T00:00:00.000+00:00
1ih0,2001-04-18T00:00:00.000+00:00
1iht,1993-08-04T00:00:00.000+00:00
1ihy,2001-04-20T00:00:00.000+00:00
1ii5,2001-04-20T00:00:00.000+00:00
1iig,2001-04-23T00:00:00.000+00:00
1iih,2001-04-23T00:00:00.000+00:00
1iiq,2001-04-24T00:00:00.000+00:00
1ijr,2001-04-27T00:00:00.000+00:00
1ik4,2001-05-02T00:00:00.000+00:00
1ikt,2001-05-07T00:00:00.000+00:00
1ikv,2001-05-07T00:00:00.000+00:00
1ikw,2001-05-07T00:00:00.000+00:00
1ikx,2001-05-07T00:00:00.000+00:00
1iky,2001-05-07T00:00:00.000+00:00
1il3,2001-05-07T00:00:00.000+00:00
1il4,2001-05-07T00:00:00.000+00:00
1il5,2001-05-07T00:00:00.000+00:00
1il9,2001-05-07T00:00:00.000+00:00
1ilh,2001-05-08T00:00:00.000+00:00
1ilq,1998-12-17T00:00:00.000+00:00
1imx,2001-05-11T00:00:00.000+00:00
1inc,1993-03-19T00:00:00.000+00:00
1ind,1993-06-14T00:00:00.000+00:00
1inf,1995-07-07T00:00:00.000+00:00
1ing,1995-07-07T00:00:00.000+00:00
1inh,1995-07-07T00:00:00.000+00:00
1inq,2001-05-14T00:00:00.000+00:00
1iq1,2001-05-28T00:00:00.000+00:00
1irs,1996-03-22T00:00:00.000+00:00
1is0,2001-11-02T00:00:00.000+00:00
1it6,2002-01-09T00:00:00.000+00:00
1iup,2002-03-06T00:00:00.000+00:00
1ivp,1993-03-18T00:00:00.000+00:00
1iwq,2002-05-31T00:00:00.000+00:00
1iy7,2002-07-24T00:00:00.000+00:00
1iyl,2002-08-29T00:00:00.000+00:00
1izh,2002-10-02T00:00:00.000+00:00
1izi,2002-10-02T00:00:00.000+00:00
1j01,2002-10-25T00:00:00.000+00:00
1j07,2002-11-07T00:00:00.000+00:00
1j14,2002-11-30T00:00:00.000+00:00
1j15,2002-11-30T00:00:00.000+00:00
1j16,2002-11-30T00:00:00.000+00:00
1j17,2002-11-30T00:00:00.000+00:00
1j19,2002-12-02T00:00:00.000+00:00
1j1a,2002-12-03T00:00:00.000+00:00
1j36,2003-01-20T00:00:00.000+00:00
1j37,2003-01-20T00:00:00.000+00:00
1j4k,2001-10-03T00:00:00.000+00:00
1j4p,2001-10-22T00:00:00.000+00:00
1j4q,2001-10-22T00:00:00.000+00:00
1j4r,2001-10-29T00:00:00.000+00:00
1j5i,2002-05-02T00:00:00.000+00:00
1j7z,2001-05-19T00:00:00.000+00:00
1j80,2001-05-19T00:00:00.000+00:00
1j81,2001-05-19T00:00:00.000+00:00
1jak,2001-05-30T00:00:00.000+00:00
1jao,1996-03-11T00:00:00.000+00:00
1jaq,1996-03-11T00:00:00.000+00:00
1jbd,2001-06-04T00:00:00.000+00:00
1jcx,2001-06-11T00:00:00.000+00:00
1jd0,2001-06-11T00:00:00.000+00:00
1jd5,2001-06-12T00:00:00.000+00:00
1jd6,2001-06-12T00:00:00.000+00:00
1jdj,2001-06-14T00:00:00.000+00:00
1jet,1996-07-03T00:00:00.000+00:00
1jeu,1996-07-03T00:00:00.000+00:00
1jev,1996-07-03T00:00:00.000+00:00
1jfh,1997-09-19T00:00:00.000+00:00
1jg0,2001-06-22T00:00:00.000+00:00
1jgl,2001-06-26T00:00:00.000+00:00
1jh1,2001-06-27T00:00:00.000+00:00
1jif,2001-07-02T00:00:00.000+00:00
1jii,2001-07-02T00:00:00.000+00:00
1jij,2001-07-02T00:00:00.000+00:00
1jik,2001-07-02T00:00:00.000+00:00
1jil,2001-07-02T00:00:00.000+00:00
1jiz,2001-07-03T00:00:00.000+00:00
1jj9,2001-07-04T00:00:00.000+00:00
1jje,2001-07-04T00:00:00.000+00:00
1jjk,2001-07-06T00:00:00.000+00:00
1jjt,2001-07-09T00:00:00.000+00:00
1jk7,2001-07-11T00:00:00.000+00:00
1jld,1997-05-31T00:00:00.000+00:00
1jlq,2001-07-16T00:00:00.000+00:00
1jlr,2001-07-16T00:00:00.000+00:00
1jlx,1997-07-23T00:00:00.000+00:00
1jm4,2001-07-17T00:00:00.000+00:00
1jmf,1997-09-13T00:00:00.000+00:00
1jmg,1997-09-13T00:00:00.000+00:00
1jmi,1997-09-13T00:00:00.000+00:00
1jmq,2001-07-19T00:00:00.000+00:00
1jn2,2001-07-22T00:00:00.000+00:00
1jn4,2001-07-23T00:00:00.000+00:00
1joc,2001-07-27T00:00:00.000+00:00
1joj,2001-07-30T00:00:00.000+00:00
1jp5,2001-08-01T00:00:00.000+00:00
1jpl,2001-08-02T00:00:00.000+00:00
1jq3,2001-08-03T00:00:00.000+00:00
1jq8,2001-08-04T00:00:00.000+00:00
1jq9,2001-08-04T00:00:00.000+00:00
1jqd,2001-08-06T00:00:00.000+00:00
1jqe,2001-08-06T00:00:00.000+00:00
1jqy,2001-08-09T00:00:00.000+00:00
1jr1,2001-08-09T00:00:00.000+00:00
1jrs,1996-02-07T00:00:00.000+00:00
1jsv,2001-08-19T00:00:00.000+00:00
1jt1,
1jtq,2001-08-21T00:00:00.000+00:00
1juf,2001-08-24T00:00:00.000+00:00
1juj,2001-08-24T00:00:00.000+00:00
1juq,2001-08-26T00:00:00.000+00:00
1jut,2001-08-27T00:00:00.000+00:00
1juy,1996-09-25T00:00:00.000+00:00
1jvp,2001-08-31T00:00:00.000+00:00
1jvu,2001-08-31T00:00:00.000+00:00
1jwm,2001-09-04T00:00:00.000+00:00
1jws,2001-09-05T00:00:00.000+00:00
1jwt,2001-09-05T00:00:00.000+00:00
1jwu,2001-09-05T00:00:00.000+00:00
1jyc,2001-09-12T00:00:00.000+00:00
1jyi,2001-09-12T00:00:00.000+00:00
1jys,2001-09-13T00:00:00.000+00:00
1jzs,2001-09-17T00:00:00.000+00:00
1k03,2001-09-18T00:00:00.000+00:00
1k06,2001-09-18T00:00:00.000+00:00
1k08,2001-09-18T00:00:00.000+00:00
1k1j,2001-09-25T00:00:00.000+00:00
1k1l,2001-09-25T00:00:00.000+00:00
1k1m,2001-09-25T00:00:00.000+00:00
1k1n,2001-09-25T00:00:00.000+00:00
1k1o,2001-09-25T00:00:00.000+00:00
1k1p,2001-09-25T00:00:00.000+00:00
1k1y,2001-09-26T00:00:00.000+00:00
1k21,2001-09-26T00:00:00.000+00:00
1k22,2001-09-26T00:00:00.000+00:00
1k27,2001-09-26T00:00:00.000+00:00
1k2i,2001-09-27T00:00:00.000+00:00
1k2v,2001-09-29T00:00:00.000+00:00
1k3n,2001-10-03T00:00:00.000+00:00
1k3q,2001-10-03T00:00:00.000+00:00
1k3t,2001-10-04T00:00:00.000+00:00
1k4g,2001-10-08T00:00:00.000+00:00
1k4h,2001-10-08T00:00:00.000+00:00
1k6c,2001-10-15T00:00:00.000+00:00
1k6p,2001-10-16T00:00:00.000+00:00
1k6t,2001-10-17T00:00:00.000+00:00
1k6v,2001-10-17T00:00:00.000+00:00
1k9q,2001-10-30T00:00:00.000+00:00
1k9r,2001-10-30T00:00:00.000+00:00
1k9s,2001-10-30T00:00:00.000+00:00
1ka7,2001-10-31T00:00:00.000+00:00
1kak,2001-11-02T00:00:00.000+00:00
1kat,2001-11-02T00:00:00.000+00:00
1kav,2001-11-03T00:00:00.000+00:00
1kc5,2001-11-07T00:00:00.000+00:00
1kc7,2001-11-07T00:00:00.000+00:00
1kcs,2001-11-11T00:00:00.000+00:00
1kdk,2001-11-13T00:00:00.000+00:00
1kds,2001-11-13T00:00:00.000+00:00
1kdw,2001-11-13T00:00:00.000+00:00
1ke0,2001-11-13T00:00:00.000+00:00
1ke3,2001-11-14T00:00:00.000+00:00
1ke5,2001-11-14T00:00:00.000+00:00
1ke6,2001-11-14T00:00:00.000+00:00
1ke7,2001-11-14T00:00:00.000+00:00
1ke8,2001-11-14T00:00:00.000+00:00
1ke9,2001-11-14T00:00:00.000+00:00
1kf0,2001-11-19T00:00:00.000+00:00
1kf6,2001-11-19T00:00:00.000+00:00
1kfy,2001-11-24T00:00:00.000+00:00
1kjr,2001-12-05T00:00:00.000+00:00
1kkq,2001-12-10T00:00:00.000+00:00
1kl3,2001-12-11T00:00:00.000+00:00
1kl5,2001-12-11T00:00:00.000+00:00
1klg,2001-12-11T00:00:00.000+00:00
1kll,2001-12-12T00:00:00.000+00:00
1klu,2001-12-12T00:00:00.000+00:00
1km3,2001-12-13T00:00:00.000+00:00
1kmv,2001-12-17T00:00:00.000+00:00
1kmy,2001-12-17T00:00:00.000+00:00
1kna,2001-12-18T00:00:00.000+00:00
1kne,2001-12-18T00:00:00.000+00:00
1koj,2001-12-20T00:00:00.000+00:00
1kpm,2002-01-01T00:00:00.000+00:00
1kqb,2002-01-04T00:00:00.000+00:00
1kr3,2002-01-08T00:00:00.000+00:00
1ksn,2002-01-14T00:00:00.000+00:00
1kti,2002-01-16T00:00:00.000+00:00
1ktt,2002-01-17T00:00:00.000+00:00
1kug,2002-01-22T00:00:00.000+00:00
1kui,2002-01-22T00:00:00.000+00:00
1kuk,2002-01-22T00:00:00.000+00:00
1kv1,2002-01-23T00:00:00.000+00:00
1kv2,2002-01-23T00:00:00.000+00:00
1kv5,2002-01-25T00:00:00.000+00:00
1kvo,1996-07-29T00:00:00.000+00:00
1kwq,2002-01-30T00:00:00.000+00:00
1kwr,2002-01-30T00:00:00.000+00:00
1kyn,2002-02-05T00:00:00.000+00:00
1kyv,2002-02-06T00:00:00.000+00:00
1kz8,2002-02-06T00:00:00.000+00:00
1kzk,2002-02-06T00:00:00.000+00:00
1kzn,2002-02-07T00:00:00.000+00:00
1l0a,2002-02-08T00:00:00.000+00:00
1l2s,2002-02-24T00:00:00.000+00:00
1l2z,2002-02-26T00:00:00.000+00:00
1l5q,2002-03-07T00:00:00.000+00:00
1l5r,2002-03-07T00:00:00.000+00:00
1l5s,2002-03-07T00:00:00.000+00:00
1l6m,2002-03-11T00:00:00.000+00:00
1l6s,2002-03-13T00:00:00.000+00:00
1l6y,2002-03-14T00:00:00.000+00:00
1l7x,2002-03-18T00:00:00.000+00:00
1l83,1992-01-21T00:00:00.000+00:00
1l8g,2002-03-20T00:00:00.000+00:00
1laf,1993-10-06T00:00:00.000+00:00
1lag,1993-10-06T00:00:00.000+00:00
1lah,1993-10-06T00:00:00.000+00:00
1lan,1995-08-11T00:00:00.000+00:00
1lb6,2002-04-02T00:00:00.000+00:00
1lbf,2002-04-03T00:00:00.000+00:00
1lcj,1994-12-12T00:00:00.000+00:00
1lcp,1995-05-12T00:00:00.000+00:00
1ld7,2002-04-08T00:00:00.000+00:00
1ld8,2002-04-08T00:00:00.000+00:00
1lee,2002-04-09T00:00:00.000+00:00
1leg,2002-04-09T00:00:00.000+00:00
1lek,2002-04-09T00:00:00.000+00:00
1lev,2002-04-10T00:00:00.000+00:00
1lf2,2002-04-10T00:00:00.000+00:00
1lf3,2002-04-10T00:00:00.000+00:00
1lf9,2002-04-10T00:00:00.000+00:00
1lfo,1996-12-09T00:00:00.000+00:00
1lgt,2002-04-16T00:00:00.000+00:00
1lgw,2002-04-16T00:00:00.000+00:00
1lhc,1994-12-27T00:00:00.000+00:00
1lhd,1994-12-27T00:00:00.000+00:00
1lhe,1994-12-27T00:00:00.000+00:00
1lhf,1994-12-27T00:00:00.000+00:00
1lhg,1994-12-27T00:00:00.000+00:00
1lhu,2002-04-17T00:00:00.000+00:00
1lhv,2002-04-17T00:00:00.000+00:00
1lhw,2002-04-17T00:00:00.000+00:00
1li2,2002-04-17T00:00:00.000+00:00
1li3,2002-04-17T00:00:00.000+00:00
1li6,2002-04-17T00:00:00.000+00:00
1ljt,2002-04-22T00:00:00.000+00:00
1lke,2002-04-25T00:00:00.000+00:00
1lkk,1995-11-10T00:00:00.000+00:00
1lkl,1995-11-10T00:00:00.000+00:00
1lkx,2002-04-26T00:00:00.000+00:00
1ll4,2002-04-26T00:00:00.000+00:00
1llb,2002-04-26T00:00:00.000+00:00
1lnm,2002-05-03T00:00:00.000+00:00
1los,2002-05-06T00:00:00.000+00:00
1lox,1997-10-06T00:00:00.000+00:00
1lpk,2002-05-08T00:00:00.000+00:00
1lpz,2002-05-08T00:00:00.000+00:00
1lq2,2002-05-09T00:00:00.000+00:00
1lqd,2002-05-10T00:00:00.000+00:00
1lqe,2002-05-10T00:00:00.000+00:00
1lqf,2002-05-10T00:00:00.000+00:00
1lrh,2002-05-15T00:00:00.000+00:00
1lrt,2002-05-15T00:00:00.000+00:00
1lst,1993-02-25T00:00:00.000+00:00
1lt5,1997-09-30T00:00:00.000+00:00
1lt6,1997-10-01T00:00:00.000+00:00
1lv8,2002-05-27T00:00:00.000+00:00
1lvc,2002-05-28T00:00:00.000+00:00
1lvu,2002-05-29T00:00:00.000+00:00
1lxf,2002-06-05T00:00:00.000+00:00
1lxh,2002-06-05T00:00:00.000+00:00
1lyb,1993-04-22T00:00:00.000+00:00
1lyx,2002-06-10T00:00:00.000+00:00
1lzo,2002-06-11T00:00:00.000+00:00
1lzq,2002-06-11T00:00:00.000+00:00
1m0b,2002-06-12T00:00:00.000+00:00
1m0n,2002-06-13T00:00:00.000+00:00
1m0o,2002-06-13T00:00:00.000+00:00
1m0q,2002-06-13T00:00:00.000+00:00
1m13,2002-06-17T00:00:00.000+00:00
1m1b,2002-06-18T00:00:00.000+00:00
1m21,2002-06-21T00:00:00.000+00:00
1m2p,2002-06-25T00:00:00.000+00:00
1m2q,2002-06-25T00:00:00.000+00:00
1m2r,2002-06-25T00:00:00.000+00:00
1m2x,2002-06-26T00:00:00.000+00:00
1m48,2002-07-02T00:00:00.000+00:00
1m4h,2002-07-02T00:00:00.000+00:00
